n,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,Średnia
Test 13,2410,11001,22148,38744,62285,88733,123042,155091,208008,252011,316210,371619,430100,502254,561595,638798,723578,831015,914499,1025361,1099607,1249137,1345864,1459394,1580461,1663492,1809589,1955237,2101924,2270611,2345739,2530495,2744968,2848573,3062682,3246414,3364778,3527962,3786110,4002513,4216572,4403387,4568786,4853697,5168401,5246443,5655652,5660167,6098712,6268004,6584492,6743103,7076139,7336751,7483361,7841995,8142736,8348599,8647926,9068208,9301772,9561419,9855217,10148085,10571535,10863740,11141387,11532237,11833925,12385393,12664635,13108414,13321047,13812898,14043987,14397239,14890856,15062470,15604535,15850909,16480627,16719840,16943036,17644315,18094930,18650518,19031538,19312180,19747419,20427140,20727077,21105846,21735273,21880245,22475666,23063966,23643847,24329613,24500504,25010441
Test 14,2563,10153,20870,43216,63720,91491,123677,165644,196871,257113,300972,363378,422483,493407,575684,647230,718248,821105,916231,1028715,1090216,1184106,1338453,1463098,1556406,1691275,1860126,1970801,2140706,2252987,2418582,2582406,2686519,2885479,3095303,3235121,3410013,3640404,3771788,4038744,4190273,4329586,4644382,4848643,5101406,5198768,5593486,5702806,5985900,6164654,6627671,6772361,6946715,7335944,7541747,7801625,8176457,8499524,8669120,9152302,9363943,9496964,9819006,10232714,10477844,10972727,11061825,11432864,11908553,12153342,12682857,12883328,13273041,13625129,14276057,14431632,14721197,15128653,15534250,15858771,16327899,16734753,17169493,17785751,17921434,18203830,18837584,19263706,19681754,20178784,20703936,20958421,21723212,21906291,22756294,23020885,23643405,24063285,24212445,24638643
Test 15,2507,9762,22280,41852,64330,87971,126545,159446,203653,250074,314848,359356,421467,481335,564508,642826,703034,800523,916391,972696,1111714,1221445,1323785,1467822,1567371,1681553,1774010,1930712,2131024,2218532,2396740,2520623,2778221,2888061,3035198,3201904,3409578,3592928,3836822,4041632,4295781,4448208,4638825,4885438,5054367,5278788,5548732,5692638,6050264,6378462,6532481,6732429,6873022,7291528,7514922,7928487,8157511,8384111,8825211,9007686,9227999,9570376,9899896,10254604,10669159,10952968,11199249,11518153,11924989,12227445,12636379,12981578,13424863,13688930,14189586,14504294,14742369,15310672,15730099,15983561,16345297,16924404,17086961,17635463,17999242,18678807,18942873,19390562,19757001,20280648,20642496,21037069,21676796,22276459,22646028,22856268,23486040,24143944,24735083,24974932
Test 16,2344,10080,22506,39958,60243,90620,120829,163964,203930,252725,299321,351600,421417,489802,564448,640490,722123,796042,917011,970713,1088017,1188707,1364801,1422727,1556460,1665185,1829483,1954016,2116646,2268525,2413382,2478869,2751290,2886074,3086324,3242378,3470158,3640219,3708838,4027926,4196435,4431862,4712444,4922585,5029951,5335212,5600974,5686462,5974295,6256629,6509336,6821158,7080077,7275256,7645831,7830559,8248202,8491200,8619939,9047278,9265592,9583485,9899935,10204080,10541142,10956079,11119552,11630967,11839883,12175770,12779928,13137897,13271683,13844036,13837224,14343298,15022082,15288017,15558045,16075896,16444610,16760817,17252064,17695831,17954521,18576407,18962650,19260437,19893767,20274982,20972726,21070210,21707183,22197633,22722120,23262134,23614595,23868718,25006209,25067255
Test 17,2192,10030,21011,39464,59301,88397,125753,160886,200786,254396,304533,360981,424460,490346,552160,631289,725993,829009,903294,1000947,1105837,1229078,1313400,1468349,1595102,1724869,1827144,1986561,2096088,2243306,2377659,2656809,2769831,2840533,3025036,3287275,3430989,3618324,3882313,4011216,4201338,4417384,4633933,4772262,4991452,5172828,5537213,5769643,5973378,6161599,6519578,6832088,6918851,7280083,7631219,7813879,8082188,8439756,8768755,8913998,9206051,9523399,9808295,10207009,10483955,10987385,11086945,11589279,11773899,12257386,12422022,12904814,13487137,13758573,14018654,14458412,14844391,15204425,15553709,16004204,16405108,16897034,17282686,17388642,18102205,18342666,18850650,19268001,19732256,20129795,20681079,20893411,21345856,22119932,22309384,23098833,23156295,23653479,24230469,24932469
Test 18,2370,9536,23046,40491,64897,88912,125140,160382,204005,246205,304001,365168,420274,488286,565496,637977,728288,804211,904496,993783,1122285,1207550,1339160,1458846,1549164,1721499,1814383,1951794,2083056,2278260,2408022,2582814,2754616,2863145,3057848,3229174,3411773,3565223,3770357,3936918,4200588,4417944,4622830,4840992,5030501,5200578,5565571,5788609,5999846,6357488,6489283,6775515,7040613,7388460,7575449,7956911,8107649,8296195,8699624,8934451,9236673,9590012,9842909,10014515,10504597,10939888,11312609,11626940,11969962,12395965,12650142,13026539,13323374,13766453,14021271,14308267,14766881,15265860,15537525,15851647,16402387,16702687,17044327,17590432,18284018,18484301,18939309,19521090,20096098,20349740,20582676,21262719,21616218,22083051,22802838,23237266,23448076,24146572,24694088,25045719
Test 19,2396,9576,21161,39580,63421,90421,118865,160519,192995,251852,294669,349082,428835,486217,563277,634472,721109,819384,923694,988649,1116597,1194188,1308996,1443188,1584144,1703560,1836110,1975147,2141630,2252832,2407359,2586541,2719696,2871745,3048440,3265192,3472470,3577325,3777441,3965319,4164397,4403899,4622049,4871884,5072561,5292561,5407745,5744086,5950123,6213026,6516792,6772488,7031395,7291161,7530864,7848604,8109815,8515165,8744710,8958803,9181776,9695477,9861780,10288531,10563781,10927515,11198483,11614197,11987788,12250719,12282909,12886291,13402018,13707835,13949540,14333364,14808184,15097606,15492710,16027534,16457182,16828304,17521348,17453562,18162323,18555907,19045307,19267290,19770724,20250007,20616158,21042135,21459605,21930396,22351980,23217654,23786924,24052061,24174602,24987637
Test 20,2376,9426,21932,39511,63132,91520,126346,150575,202134,245888,299771,371111,432172,470523,559221,640364,718401,831258,914751,995656,1094758,1219132,1345677,1460567,1571577,1739589,1802131,1903857,2121751,2194280,2368014,2570002,2728653,2874314,3060566,3212859,3439086,3631963,3846074,3999692,4171450,4426719,4608651,4854235,5129988,5314704,5579238,5673646,5946385,6275400,6470402,6900541,7013088,7278407,7615730,8039427,8085304,8508338,8764276,8975558,9203367,9623723,9879305,10245361,10584334,10942587,11145876,11651605,11937744,12199470,12512624,12920530,13147177,13703241,13955682,14524924,14978562,15319767,15731225,16064067,16427971,16835114,17236802,17366308,18098538,18510410,18870848,19440603,19682701,20316147,20719557,20926651,21648912,22127764,22649721,23067748,23416874,23971360,24541154,25042349
Test 21,2719,10222,22566,38330,60154,91119,124342,156013,201990,259302,309800,367212,428425,477760,556769,631183,716150,812801,896056,1003722,1090593,1242547,1301679,1412152,1583931,1682021,1825257,1949833,2153184,2254376,2396030,2563159,2724013,2901797,3011184,3181335,3400287,3646934,3839573,3982795,4125852,4432023,4649464,4782934,5074400,5394237,5508807,5729843,5943808,6221852,6428255,6703875,7121692,7199397,7632865,7816304,8122328,8450624,8687026,8990647,9366557,9658220,9827194,10266821,10574593,10693969,11181959,11565216,11786771,12327788,12548690,13023889,13365476,13768700,14022617,14565727,14965362,15266459,15670402,15973849,16509270,16897371,17261914,17639295,17947450,18393699,18721389,19263777,19856322,20147326,20755581,21226338,21772408,22126921,22414733,22955449,23315360,23962406,24580011,25220839
Test 22,2529,10008,23060,42852,59095,85293,123716,154558,206606,248094,296778,348081,429609,477262,550131,648167,717839,823893,897991,1025281,1086566,1194410,1326374,1461363,1578866,1693589,1817832,1967001,2084508,2255624,2386348,2610206,2722992,2902168,3066689,3300629,3406879,3563030,3768858,4048149,4164439,4413521,4655145,4847857,5030247,5273578,5485745,5857844,5964956,6186440,6496621,6682858,6960486,7363575,7524183,7758837,8178956,8283418,8682585,8853208,9229308,9654325,9963395,10362026,10587289,10841707,11156947,11561846,12078947,12186756,12520701,12859829,13303451,13760773,14112111,14665227,14828731,15102450,15453718,16211687,16404830,16764920,17084484,17756014,18204139,18444457,18779303,19402911,19520550,20337403,20669023,21327650,21586049,22352582,22825172,22927385,23579300,24289942,24505422,24837603
Test 23,2248,9849,22126,42301,63204,88560,114762,155934,201224,243903,306488,366130,418088,496682,561663,639943,724290,795338,906671,1004566,1099279,1207766,1326016,1427871,1593473,1681388,1802501,1947762,2079783,2263860,2400869,2578069,2677347,2877456,3070518,3321106,3359638,3697933,3773322,3977788,4261157,4343035,4643392,4865060,5078844,5303237,5532085,5840499,6080709,6252551,6420994,6703138,7035225,7154092,7390188,7793575,8239334,8458719,8617584,8928601,9118611,9420255,10023896,10161028,10550193,11039313,11203028,11480918,11911932,12122549,12590818,12867520,13325174,13529050,13931642,14424415,14811348,15210425,15710904,16134119,16321167,16787278,17233702,17457524,18046478,18490667,19023139,19231497,19823546,20241415,20844793,21296363,21788393,21868189,22354858,23180746,23571540,23927635,24490953,24824417
Test 24,2344,10594,22715,40867,62573,86949,119331,159354,197486,244767,305297,354935,418996,489340,563211,649529,712654,790052,899872,979007,1108590,1204559,1305780,1424850,1558075,1665906,1819959,1973750,2078742,2236005,2402164,2546109,2667701,2915647,3045992,3237811,3430181,3678110,3788497,3941383,4196284,4440017,4671723,4825719,5038130,5308752,5547817,5707733,5975007,6151842,6449542,6771634,7100853,7457708,7693370,7895366,7999464,8418760,8653596,9019146,9370850,9582649,9821183,10352791,10461865,10944963,11144087,11597314,11963633,12091471,12472684,12846920,13262776,13729725,14168651,14551910,14840599,15255498,15629706,16092061,16463402,16949915,17299977,17548015,17929083,18398509,18799980,19153957,19914406,20325523,20785966,21247478,21872044,22137394,22852815,23149720,23632735,24275205,24417023,24966695
