n,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,Średnia
Test 22,2624,10200,23353,43246,59588,85886,124409,155347,207502,249081,297870,349267,430896,478652,551625,649761,719530,825685,899877,1027269,1088658,1196602,1328665,1463758,1581354,1696178,1820523,1969790,2087400,2258613,2389443,2613399,2726285,2905556,3070183,3304222,3410574,3566820,3772746,4052137,4168526,4417713,4659435,4852249,5034736,5278172,5490434,5862634,5969847,6191427,6501713,6688047,6965779,7368965,7529677,7764429,8184643,8289209,8688474,8859198,9235397,9660517,9969682,10368418,10593781,10848294,11163638,11568637,12085839,12193749,12527796,12867018,13310743,13768160,14119596,14672813,14836421,15110232,15461609,16219681,16412924,16773107,17092773,17764404,18212633,18453050,18787996,19411705,19529437,20346385,20678114,21336833,21595340,22361971,22834663,22936981,23588992,24299730,24515314,24847592
Test 23,2344,10044,22418,42697,63701,89153,115457,156725,202117,244896,307577,367324,419379,498075,563156,641536,725981,797133,908557,1006560,1101370,1209959,1328308,1430267,1595964,1683978,1805197,1950551,2082675,2266852,2403962,2581258,2680643,2880848,3074012,3324699,3363333,3701726,3777212,3981782,4265247,4347224,4647679,4869449,5083333,5307828,5536775,5845286,6085602,6257541,6426090,6708330,7040516,7159480,7395682,7799167,8245024,8464510,8623474,8934596,9124701,9426447,10030188,10167422,10556677,11045903,11209710,11487710,11918824,12129540,12597904,12874706,13332464,13536440,13939133,14432008,14819039,15218213,15718793,16142109,16329260,16795470,17241990,17465918,18054970,18499255,19031830,19240289,19832439,20250408,20853885,21305544,21797681,21877576,22364347,23190340,23581234,23937426,24500845,24834404
Test 24,2437,10788,23010,41259,63068,87542,120024,160142,198377,245759,306390,356126,420290,490731,564702,651121,714342,791843,901766,981002,1110682,1206754,1308071,1427241,1560564,1668498,1822650,1976538,2081635,2238993,2405259,2549302,2670991,2919033,3049482,3241406,3433872,3681902,3792389,3945374,4200375,4444210,4676014,4830110,5042617,5313343,5552505,5712527,5979902,6156831,6454632,6776828,7106143,7463102,7698864,7900954,8005155,8424555,8659490,9025134,9376943,9588835,9827467,10359177,10468356,10951553,11150775,11604107,11970523,12098460,12479772,12854109,13270067,13737112,14176143,14559500,14848290,15263282,15637597,16100055,16471487,16958103,17308269,17556405,17937576,18407093,18808666,19162747,19923294,20334511,20795057,21256666,21881335,22146783,22862308,23159306,23642424,24284993,24426911,24976681
Test 25,2541,9690,22560,38696,63597,91244,122089,158937,207022,251260,298431,355702,413251,487922,567745,629356,747370,834828,895885,983723,1109643,1218380,1310257,1448213,1564141,1711320,1806211,1965855,2117977,2241773,2396155,2550028,2768299,2933539,3042426,3290189,3384136,3626213,3872658,4024719,4137084,4416149,4601678,4894880,5002398,5291492,5572846,5778541,5973196,6252145,6516489,6686142,7021532,7343958,7500775,7844698,8006223,8384117,8713114,8959224,9287240,9526675,9944155,10048926,10614778,10688840,11367140,11593478,11775014,12083615,12722127,13043742,13129653,13806586,14034344,14412989,14850647,15384447,15869121,15873118,16411314,16764618,17353029,17696492,18265276,18506887,18927141,19524119,19824018,20154058,20766931,21311056,21687933,21999217,22309073,23157577,23540076,24013025,24441878,25045852
Test 26,2250,9700,22535,38551,63533,89385,126717,157537,200548,247616,300632,355301,414481,490234,583252,637233,727560,827911,909802,1028561,1114383,1220348,1325655,1448539,1563686,1717791,1804910,1958358,2107602,2228502,2418546,2589468,2722256,2873827,3119061,3253151,3450564,3577256,3832196,4037224,4234148,4395297,4598195,4806740,5206799,5329860,5552029,5823960,5997229,6239808,6501194,6824076,6990080,7213794,7704784,7812040,8129906,8423964,8769994,8961619,9245660,9476988,9921953,10209565,10666494,10753161,11069477,11551508,11795447,12358255,12683853,13048399,13209187,13773979,14000850,14517987,14990169,15084811,15733797,16072890,16367302,16861722,16940657,17556674,17962264,18634118,18757401,19537088,19727965,20314448,20607276,21459384,21410246,22198648,22466080,23055738,23370598,23796598,24603994,24970972
Test 27,2555,10285,22350,38196,61328,93986,125141,164361,206597,249595,304521,363475,430877,490801,577200,627848,730161,818577,894884,1000084,1104420,1221882,1310734,1450460,1564381,1626760,1829696,1956951,2102010,2251639,2391777,2600644,2765532,2945147,3040498,3265680,3455043,3543490,3767523,3974013,4171205,4508216,4653078,4769950,4972594,5307245,5520554,5871764,6097541,6274650,6522432,6855368,7009108,7334028,7596800,7996201,8191330,8347591,8761056,9008565,9302049,9673341,10009617,10233483,10518848,10956614,11325715,11554847,11965692,12224909,12674248,12977690,13304839,13658052,14002423,14503800,14954886,15282451,15503605,16004867,16251505,16729145,17058522,17522040,18056636,18605385,18849804,19061538,19652187,20312394,20733553,21319924,21477170,22307425,22383943,23108822,23453447,24364760,24589478,24922273
Test 28,2362,10296,23330,39171,63738,94530,121954,158965,203418,254292,296830,358355,420597,505322,573212,630174,734796,812654,902654,981707,1102967,1209653,1351496,1434140,1537902,1699485,1857794,1922680,2104686,2285366,2429073,2609498,2733486,2918232,3031585,3237295,3425798,3603489,3881791,3942396,4158218,4398942,4573630,4813344,4989191,5260122,5567889,5681148,5962052,6212329,6521734,6772879,7046892,7217997,7514132,7776512,8210308,8470971,8511612,9095594,9366274,9664686,9959195,10214229,10517585,10765885,11246088,11696188,11964925,12124476,12655725,12920963,13292925,13625947,14073634,14395277,14649431,15175703,15499266,15939610,16197027,16712728,17123465,17591654,18095572,18420036,18966432,19366424,19913740,20287923,20798287,21247931,21766811,21950107,22350402,23053368,23673543,23862538,24505112,25001380
Test 29,2639,10056,21523,41170,61234,93026,120940,159030,201781,247059,300607,363220,419345,489908,573714,611919,718089,836157,883221,999416,1111009,1218412,1312472,1452555,1576467,1685701,1829523,1986129,2071322,2244704,2414400,2563896,2735252,2894224,3068512,3254495,3460545,3619019,3809560,4060607,4248948,4380098,4580921,4818438,5021556,5335963,5459565,5838660,5932236,6114608,6575202,6700473,7087092,7311841,7617790,7755669,8065959,8409958,8588487,8975465,9340107,9709242,9872043,10194940,10591385,10942945,11302942,11445082,11920925,12195210,12439197,13012122,13097234,13623301,13974248,14358610,14874997,15083973,15704227,15910794,16480971,16513505,17107678,17709003,18001188,18527547,19013625,19300833,19822867,20181211,20792634,20971239,21735993,21929382,22805878,23176215,23609293,24146173,24254669,24842092
Test 30,2326,9437,21925,37609,60285,92887,124627,161919,201099,241223,302452,362527,424457,494139,555446,640232,712474,823708,918053,1016594,1124049,1208204,1294923,1426513,1535017,1679428,1835452,1996545,2095882,2279998,2438272,2550683,2696344,2927766,3068488,3238562,3456833,3582162,3804589,4013077,4228038,4432732,4608907,4898612,5042173,5346463,5531255,5770228,6091477,6223474,6496026,6838055,6989277,7200270,7694259,7768244,8190287,8350586,8698958,9063386,9174548,9594062,10023725,10259545,10582703,10917721,11289628,11371224,11832378,12258416,12488846,13024234,13373542,13720122,14239699,14448188,14858773,15220104,15322778,16021180,16339251,16864672,17283061,17547233,18063732,18312443,18787008,19207273,20013379,20383030,20679292,21021430,21572301,21945122,22377984,23090348,23532121,23983388,24707572,25160757
Test 31,2584,9974,22647,40290,63906,89847,119883,156505,202922,247947,297668,356371,424827,495625,567545,625319,708990,819335,909899,1009507,1094248,1216154,1308617,1441556,1570196,1700239,1800503,1964524,2074567,2233020,2436937,2582839,2736465,2898991,3026551,3258143,3438673,3584622,3779380,4032628,4142580,4415762,4679481,4753576,5003798,5335312,5450050,5802847,5998662,6371542,6517347,6837337,7002966,7355614,7561853,7920107,8178937,8453157,8705094,9201662,9329757,9543551,9901177,10412786,10473666,10795038,11233224,11595725,12031819,12232623,12578367,12884273,13303348,13868332,14170746,14389140,14991029,15218227,15695708,16046015,16512081,16710201,17077888,17567248,18027915,18306571,18692447,19426520,19723937,20618583,20602162,21367151,21669739,22074928,22732927,23464112,23401468,23920928,24357562,25163790
Test 32,2720,9674,23813,42200,62952,91117,123584,155836,201690,253137,309990,358166,427223,485416,575705,645938,722343,798740,879806,987344,1116493,1190947,1340782,1443978,1528948,1720161,1835645,1969218,2125329,2242585,2383287,2547322,2681783,2916237,3024105,3211311,3414892,3529794,3819707,4015977,4247867,4434544,4632177,4798753,5170594,5232927,5496781,5835735,6068761,6266621,6454006,6760283,7058700,7363089,7607332,7804184,8084639,8436830,8752974,9024614,9281410,9701692,9910051,10219559,10443928,10845094,11212235,11512288,11827871,12259663,12614354,13077400,13311120,13645913,14016570,14519367,14883981,15170663,15612182,16067832,16440297,16737822,17310674,17458091,17978697,18428288,19114010,19446258,19759965,20171108,20725760,21243129,21341736,22171987,22581174,23229743,23118387,24256105,24526423,25063839
Test 33,2287,10225,24070,39776,67391,90193,128580,157479,207020,245933,313909,345829,409573,477378,541325,642225,722421,811924,907455,995237,1104289,1189670,1344044,1454139,1578075,1694858,1819641,1971735,2072513,2239217,2446585,2569353,2731170,2884848,3075228,3241331,3409659,3577398,3791809,4029613,4178225,4446020,4578999,4857335,5136922,5283777,5518346,5736559,6001678,6319859,6475903,6808666,7011450,7362376,7595651,7685168,8133369,8428407,8681421,9016278,9417738,9601413,9952246,10263326,10548591,10979816,11223139,11400337,11904052,12302226,12444448,12872198,13479610,13710446,13968350,14640323,14858233,15354989,15629464,16156820,16240663,16918498,17156833,17731540,17967412,18344438,18966501,19341834,19678923,20125353,20575652,21228914,21576714,22017628,22507507,23348944,23693918,24552595,24414011,25198681
Test 34,2718,10054,25351,39061,64093,87042,117423,155927,195562,258242,297091,359267,419035,484415,548094,632438,726363,842139,914295,997390,1088865,1205738,1314591,1473476,1538869,1649990,1828301,1937678,2085215,2317093,2379986,2503522,2752790,2916181,3119802,3255621,3431806,3603891,3788746,4036321,4174449,4437888,4642353,4846218,5061660,5257185,5463240,5747831,6048313,6258112,6522365,6745473,7090516,7299837,7592615,7805187,8156726,8345196,8619992,9128159,9290400,9630815,9952176,10287943,10535822,10935921,11323471,11456259,11870887,12026561,12654739,13025125,13218703,13715924,14106244,14380649,14925790,15419708,15662695,16051526,16499207,16978107,17024849,17425078,18054055,18517858,19031037,19172385,19921343,20282409,20797729,21144753,21685781,21969307,22515415,23048445,23149243,24304514,24306157,25099533
